,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
373,0.11,https://api.spotify.com/v1/audio-analysis/7dl9BHIXXkBb3zsgWjRchZ,0.916,238707,0.602,7dl9BHIXXkBb3zsgWjRchZ,0.0,1,0.0982,-5.179,1,0.185,116.964,4,https://api.spotify.com/v1/tracks/7dl9BHIXXkBb3zsgWjRchZ,audio_features,spotify:track:7dl9BHIXXkBb3zsgWjRchZ,0.389
374,0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.801,163253,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754
375,0.000972,https://api.spotify.com/v1/audio-analysis/7EOYLyD4pP4YJVgoVeKUQ1,0.707,206413,0.924,7EOYLyD4pP4YJVgoVeKUQ1,0.00703,7,0.204,-2.842,1,0.031,127.937,4,https://api.spotify.com/v1/tracks/7EOYLyD4pP4YJVgoVeKUQ1,audio_features,spotify:track:7EOYLyD4pP4YJVgoVeKUQ1,0.919
376,0.0642,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,0.893,223413,0.745,5bcTCxgc7xVfSaMV3RuVke,0.0,11,0.0943,-3.105,0,0.0571,101.018,4,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,audio_features,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.872
377,0.74,https://api.spotify.com/v1/audio-analysis/1bEag8PHTcH2IyfoQ891hs,0.835,234240,0.645,1bEag8PHTcH2IyfoQ891hs,0.0,4,0.0902,-7.828,0,0.0921,125.072,4,https://api.spotify.com/v1/tracks/1bEag8PHTcH2IyfoQ891hs,audio_features,spotify:track:1bEag8PHTcH2IyfoQ891hs,0.46
378,0.231,https://api.spotify.com/v1/audio-analysis/0qYTZCo5Bwh1nsUFGZP3zn,0.755,229849,0.789,0qYTZCo5Bwh1nsUFGZP3zn,0.0,5,0.351,-4.502,1,0.146,93.973,4,https://api.spotify.com/v1/tracks/0qYTZCo5Bwh1nsUFGZP3zn,audio_features,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,0.737
379,0.0341,https://api.spotify.com/v1/audio-analysis/46zMdNaLJqoZfX2I00t6Xq,0.92,147558,0.722,46zMdNaLJqoZfX2I00t6Xq,9.05e-06,10,0.0952,-6.581,0,0.203,123.02,4,https://api.spotify.com/v1/tracks/46zMdNaLJqoZfX2I00t6Xq,audio_features,spotify:track:46zMdNaLJqoZfX2I00t6Xq,0.643
380,0.0204,https://api.spotify.com/v1/audio-analysis/0XLOf9LhyazPX9Ld8jPiUq,0.708,186113,0.61,0XLOf9LhyazPX9Ld8jPiUq,4.45e-06,2,0.0641,-4.522,1,0.0574,123.038,4,https://api.spotify.com/v1/tracks/0XLOf9LhyazPX9Ld8jPiUq,audio_features,spotify:track:0XLOf9LhyazPX9Ld8jPiUq,0.305
381,0.0683,https://api.spotify.com/v1/audio-analysis/6D8tdYo3mBOIUrWAk8wOVo,0.858,176467,0.781,6D8tdYo3mBOIUrWAk8wOVo,0.0,6,0.0829,-4.732,0,0.148,128.03,4,https://api.spotify.com/v1/tracks/6D8tdYo3mBOIUrWAk8wOVo,audio_features,spotify:track:6D8tdYo3mBOIUrWAk8wOVo,0.493
382,0.606,https://api.spotify.com/v1/audio-analysis/6xIDZPcKh7x070OUZkt7Fr,0.84,153600,0.458,6xIDZPcKh7x070OUZkt7Fr,0.0,2,0.0977,-12.212,1,0.314,125.016,4,https://api.spotify.com/v1/tracks/6xIDZPcKh7x070OUZkt7Fr,audio_features,spotify:track:6xIDZPcKh7x070OUZkt7Fr,0.409
383,0.0691,https://api.spotify.com/v1/audio-analysis/3LdJwrgr1VADMIsTK40hPP,0.574,167533,0.786,3LdJwrgr1VADMIsTK40hPP,0.0,5,0.089,-8.257,1,0.0404,126.969,4,https://api.spotify.com/v1/tracks/3LdJwrgr1VADMIsTK40hPP,audio_features,spotify:track:3LdJwrgr1VADMIsTK40hPP,0.937
384,0.397,https://api.spotify.com/v1/audio-analysis/7fsU8FY3WwcxOqA5Cc1rYI,0.455,212800,0.623,7fsU8FY3WwcxOqA5Cc1rYI,0.0,9,0.117,-8.305,0,0.476,183.52,4,https://api.spotify.com/v1/tracks/7fsU8FY3WwcxOqA5Cc1rYI,audio_features,spotify:track:7fsU8FY3WwcxOqA5Cc1rYI,0.273
385,0.0354,https://api.spotify.com/v1/audio-analysis/1L3NV7VrCiuE8C5QlhdeQL,0.745,293947,0.579,1L3NV7VrCiuE8C5QlhdeQL,0.0118,1,0.246,-5.771,1,0.138,97.002,4,https://api.spotify.com/v1/tracks/1L3NV7VrCiuE8C5QlhdeQL,audio_features,spotify:track:1L3NV7VrCiuE8C5QlhdeQL,0.645
386,0.014,https://api.spotify.com/v1/audio-analysis/4qqArAiTPueDxIp7cf87h7,0.695,235827,0.672,4qqArAiTPueDxIp7cf87h7,8.44e-05,1,0.0756,-6.109,0,0.0345,104.988,4,https://api.spotify.com/v1/tracks/4qqArAiTPueDxIp7cf87h7,audio_features,spotify:track:4qqArAiTPueDxIp7cf87h7,0.245
387,0.0185,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,0.704,217289,0.859,3Vo4wInECJQuz9BIBMOu8i,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,audio_features,spotify:track:3Vo4wInECJQuz9BIBMOu8i,0.926
388,0.213,https://api.spotify.com/v1/audio-analysis/515JxEyH6dbUMiRAhHAdzX,0.572,243733,0.518,515JxEyH6dbUMiRAhHAdzX,0.000617,10,0.171,-8.552,1,0.0309,130.097,4,https://api.spotify.com/v1/tracks/515JxEyH6dbUMiRAhHAdzX,audio_features,spotify:track:515JxEyH6dbUMiRAhHAdzX,0.623
389,0.197,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,0.633,193511,0.592,2Gl0FzuLxflY6nPifJp5Dr,0.0,0,0.099,-7.245,0,0.112,90.066,4,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,audio_features,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,0.679
390,0.144,https://api.spotify.com/v1/audio-analysis/1NAeorrSNCibpdJMpXLFeG,0.691,173187,0.768,1NAeorrSNCibpdJMpXLFeG,0.0,6,0.142,-4.247,0,0.0924,110.977,4,https://api.spotify.com/v1/tracks/1NAeorrSNCibpdJMpXLFeG,audio_features,spotify:track:1NAeorrSNCibpdJMpXLFeG,0.526
391,0.147,https://api.spotify.com/v1/audio-analysis/36jQqAX9GW4QbS6jvlvjC1,0.903,220813,0.779,36jQqAX9GW4QbS6jvlvjC1,0.0,7,0.145,-6.078,0,0.107,133.007,4,https://api.spotify.com/v1/tracks/36jQqAX9GW4QbS6jvlvjC1,audio_features,spotify:track:36jQqAX9GW4QbS6jvlvjC1,0.731
392,0.0299,https://api.spotify.com/v1/audio-analysis/2YjiLajFcxzcTNHZtij7VK,0.729,172667,0.804,2YjiLajFcxzcTNHZtij7VK,0.0,11,0.087,-4.659,0,0.0455,97.99,4,https://api.spotify.com/v1/tracks/2YjiLajFcxzcTNHZtij7VK,audio_features,spotify:track:2YjiLajFcxzcTNHZtij7VK,0.699
393,0.683,https://api.spotify.com/v1/audio-analysis/4dWJPtVSLHQkAFsGHPTGPp,0.338,280640,0.359,4dWJPtVSLHQkAFsGHPTGPp,0.114,8,0.142,-10.954,1,0.0619,80.318,4,https://api.spotify.com/v1/tracks/4dWJPtVSLHQkAFsGHPTGPp,audio_features,spotify:track:4dWJPtVSLHQkAFsGHPTGPp,0.0396
394,0.0188,https://api.spotify.com/v1/audio-analysis/5hM6sP0Gh1jD57drszNueC,0.483,244293,0.799,5hM6sP0Gh1jD57drszNueC,0.0,2,0.226,-4.567,0,0.0366,112.946,4,https://api.spotify.com/v1/tracks/5hM6sP0Gh1jD57drszNueC,audio_features,spotify:track:5hM6sP0Gh1jD57drszNueC,0.171
395,0.619,https://api.spotify.com/v1/audio-analysis/46jnSXCMbBa0nhniG3qVT5,0.702,252147,0.561,46jnSXCMbBa0nhniG3qVT5,0.0,4,0.0622,-5.361,0,0.0497,120.023,4,https://api.spotify.com/v1/tracks/46jnSXCMbBa0nhniG3qVT5,audio_features,spotify:track:46jnSXCMbBa0nhniG3qVT5,0.362
396,0.0113,https://api.spotify.com/v1/audio-analysis/05CgKydlFJALNy4JTHeMgs,0.744,252960,0.821,05CgKydlFJALNy4JTHeMgs,0.0,7,0.259,-3.009,1,0.161,145.982,4,https://api.spotify.com/v1/tracks/05CgKydlFJALNy4JTHeMgs,audio_features,spotify:track:05CgKydlFJALNy4JTHeMgs,0.762
397,0.332,https://api.spotify.com/v1/audio-analysis/5DLqPWDcUHIwbAGElzJtur,0.881,234173,0.811,5DLqPWDcUHIwbAGElzJtur,0.0294,9,0.128,-7.115,0,0.122,139.975,4,https://api.spotify.com/v1/tracks/5DLqPWDcUHIwbAGElzJtur,audio_features,spotify:track:5DLqPWDcUHIwbAGElzJtur,0.891
398,0.0621,https://api.spotify.com/v1/audio-analysis/05KOgYg8PGeJyyWBPi5ja8,0.617,218674,0.492,05KOgYg8PGeJyyWBPi5ja8,0.0,10,0.484,-7.588,0,0.448,141.953,4,https://api.spotify.com/v1/tracks/05KOgYg8PGeJyyWBPi5ja8,audio_features,spotify:track:05KOgYg8PGeJyyWBPi5ja8,0.208
399,0.56,https://api.spotify.com/v1/audio-analysis/1Y2CGJS28CtJHMVj06vZx8,0.479,200733,0.654,1Y2CGJS28CtJHMVj06vZx8,0.0,7,0.084,-6.858,1,0.382,81.952,4,https://api.spotify.com/v1/tracks/1Y2CGJS28CtJHMVj06vZx8,audio_features,spotify:track:1Y2CGJS28CtJHMVj06vZx8,0.754
400,0.263,https://api.spotify.com/v1/audio-analysis/6tM2eT1MabbdZUFtiEBdjb,0.783,113898,0.493,6tM2eT1MabbdZUFtiEBdjb,0.0,0,0.739,-7.924,0,0.289,119.493,4,https://api.spotify.com/v1/tracks/6tM2eT1MabbdZUFtiEBdjb,audio_features,spotify:track:6tM2eT1MabbdZUFtiEBdjb,0.194
401,0.174,https://api.spotify.com/v1/audio-analysis/40aUgK48PvR8JC2KIiKKgW,0.795,220760,0.847,40aUgK48PvR8JC2KIiKKgW,0.000269,1,0.0709,-5.441,1,0.0341,121.96,4,https://api.spotify.com/v1/tracks/40aUgK48PvR8JC2KIiKKgW,audio_features,spotify:track:40aUgK48PvR8JC2KIiKKgW,0.638
402,0.359,https://api.spotify.com/v1/audio-analysis/5WLZkDC9VkhxWYTYHy5FWk,0.735,268865,0.696,5WLZkDC9VkhxWYTYHy5FWk,7.52e-05,3,0.139,-5.819,0,0.0411,115.984,4,https://api.spotify.com/v1/tracks/5WLZkDC9VkhxWYTYHy5FWk,audio_features,spotify:track:5WLZkDC9VkhxWYTYHy5FWk,0.264
403,0.677,https://api.spotify.com/v1/audio-analysis/1CYj9Yx8zrYvU93khXvmsA,0.777,217147,0.779,1CYj9Yx8zrYvU93khXvmsA,0.0,7,0.11,-3.127,0,0.0927,124.589,4,https://api.spotify.com/v1/tracks/1CYj9Yx8zrYvU93khXvmsA,audio_features,spotify:track:1CYj9Yx8zrYvU93khXvmsA,0.371
404,0.00402,https://api.spotify.com/v1/audio-analysis/7iNIg7XDEaYECfWD5dJ9Va,0.743,189467,0.733,7iNIg7XDEaYECfWD5dJ9Va,0.0,8,0.304,-5.337,1,0.0375,104.977,4,https://api.spotify.com/v1/tracks/7iNIg7XDEaYECfWD5dJ9Va,audio_features,spotify:track:7iNIg7XDEaYECfWD5dJ9Va,0.622
405,0.302,https://api.spotify.com/v1/audio-analysis/48HzeAouyKADHTE4xu5ehu,0.539,256798,0.675,48HzeAouyKADHTE4xu5ehu,0.0,10,0.105,-5.387,0,0.265,97.021,4,https://api.spotify.com/v1/tracks/48HzeAouyKADHTE4xu5ehu,audio_features,spotify:track:48HzeAouyKADHTE4xu5ehu,0.53
406,0.0926,https://api.spotify.com/v1/audio-analysis/1D6cda9SECd1AoFVCgehL9,0.69,226120,0.778,1D6cda9SECd1AoFVCgehL9,0.000281,6,0.106,-4.775,0,0.0366,100.043,4,https://api.spotify.com/v1/tracks/1D6cda9SECd1AoFVCgehL9,audio_features,spotify:track:1D6cda9SECd1AoFVCgehL9,0.18
407,0.0172,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,0.797,146520,0.533,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,audio_features,spotify:track:7AQim7LbvFVZJE3O8TYgf2,0.329
408,0.557,https://api.spotify.com/v1/audio-analysis/6a3WblrDK54b4Mgf2YEdCs,0.495,226733,0.86,6a3WblrDK54b4Mgf2YEdCs,0.0,7,0.0632,-5.021,0,0.12,106.542,4,https://api.spotify.com/v1/tracks/6a3WblrDK54b4Mgf2YEdCs,audio_features,spotify:track:6a3WblrDK54b4Mgf2YEdCs,0.822
409,0.353,https://api.spotify.com/v1/audio-analysis/3hMqyoGZsZHwBFls2dYXLE,0.846,203600,0.796,3hMqyoGZsZHwBFls2dYXLE,0.0,1,0.0882,-6.757,1,0.291,120.058,4,https://api.spotify.com/v1/tracks/3hMqyoGZsZHwBFls2dYXLE,audio_features,spotify:track:3hMqyoGZsZHwBFls2dYXLE,0.901
410,0.39,https://api.spotify.com/v1/audio-analysis/2fgk04HR0nlgNysfX7fKF0,0.827,182533,0.666,2fgk04HR0nlgNysfX7fKF0,0.0,3,0.0992,-6.518,0,0.386,75.022,4,https://api.spotify.com/v1/tracks/2fgk04HR0nlgNysfX7fKF0,audio_features,spotify:track:2fgk04HR0nlgNysfX7fKF0,0.781
411,0.119,https://api.spotify.com/v1/audio-analysis/1oA8AW7eM5qyEllIs65Uyg,0.654,157733,0.385,1oA8AW7eM5qyEllIs65Uyg,0.0,10,0.105,-8.733,1,0.0899,139.766,4,https://api.spotify.com/v1/tracks/1oA8AW7eM5qyEllIs65Uyg,audio_features,spotify:track:1oA8AW7eM5qyEllIs65Uyg,0.468
412,0.224,https://api.spotify.com/v1/audio-analysis/43J4VGh0663OrUXJR0VRQh,0.61,156253,0.639,43J4VGh0663OrUXJR0VRQh,0.0,10,0.313,-6.258,1,0.0806,139.615,4,https://api.spotify.com/v1/tracks/43J4VGh0663OrUXJR0VRQh,audio_features,spotify:track:43J4VGh0663OrUXJR0VRQh,0.456
413,0.0347,https://api.spotify.com/v1/audio-analysis/5p3NP9mQblDsVJLdfNZJ3I,0.706,248827,0.557,5p3NP9mQblDsVJLdfNZJ3I,0.0,0,0.276,-5.8,1,0.0813,132.98,4,https://api.spotify.com/v1/tracks/5p3NP9mQblDsVJLdfNZJ3I,audio_features,spotify:track:5p3NP9mQblDsVJLdfNZJ3I,0.205
414,0.114,https://api.spotify.com/v1/audio-analysis/2JHkVxVt4iX19DpIQLwvj4,0.696,188613,0.659,2JHkVxVt4iX19DpIQLwvj4,0.0,1,0.0677,-7.72,1,0.0885,75.989,4,https://api.spotify.com/v1/tracks/2JHkVxVt4iX19DpIQLwvj4,audio_features,spotify:track:2JHkVxVt4iX19DpIQLwvj4,0.358
415,0.165,https://api.spotify.com/v1/audio-analysis/61gLV3cGCPbHoe99bPPCkR,0.596,173733,0.615,61gLV3cGCPbHoe99bPPCkR,0.0,4,0.0519,-9.803,1,0.0495,158.521,4,https://api.spotify.com/v1/tracks/61gLV3cGCPbHoe99bPPCkR,audio_features,spotify:track:61gLV3cGCPbHoe99bPPCkR,0.962
416,0.401,https://api.spotify.com/v1/audio-analysis/5kkqEHDSAU5S4TgKQN1l9d,0.709,234200,0.76,5kkqEHDSAU5S4TgKQN1l9d,0.0,5,0.123,-6.881,0,0.404,93.962,4,https://api.spotify.com/v1/tracks/5kkqEHDSAU5S4TgKQN1l9d,audio_features,spotify:track:5kkqEHDSAU5S4TgKQN1l9d,0.704
417,0.0735,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,0.624,170827,0.876,0afhq8XCExXpqazXczTSve,0.0,9,0.327,-3.374,1,0.1,99.943,4,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,audio_features,spotify:track:0afhq8XCExXpqazXczTSve,0.781
418,0.111,https://api.spotify.com/v1/audio-analysis/72fnkPr97i9SSP7vTPyRbI,0.745,181908,0.786,72fnkPr97i9SSP7vTPyRbI,0.0,6,0.0119,-4.974,0,0.172,128.046,4,https://api.spotify.com/v1/tracks/72fnkPr97i9SSP7vTPyRbI,audio_features,spotify:track:72fnkPr97i9SSP7vTPyRbI,0.62
419,0.00797,https://api.spotify.com/v1/audio-analysis/2BnqjCRKj00LtQBU8RNKnr,0.671,267692,0.726,2BnqjCRKj00LtQBU8RNKnr,3.66e-05,11,0.115,-5.185,0,0.0427,104.005,4,https://api.spotify.com/v1/tracks/2BnqjCRKj00LtQBU8RNKnr,audio_features,spotify:track:2BnqjCRKj00LtQBU8RNKnr,0.424
420,0.00633,https://api.spotify.com/v1/audio-analysis/0rNhRaRsrP0lilQbmdf2xw,0.683,193846,0.679,0rNhRaRsrP0lilQbmdf2xw,3.39e-05,11,0.119,-5.66,0,0.0401,104.04,4,https://api.spotify.com/v1/tracks/0rNhRaRsrP0lilQbmdf2xw,audio_features,spotify:track:0rNhRaRsrP0lilQbmdf2xw,0.464
421,0.913,https://api.spotify.com/v1/audio-analysis/1jHlZ8YvuRPJngDRqZNoF1,0.34,131840,0.33,1jHlZ8YvuRPJngDRqZNoF1,0.000217,8,0.0871,-13.57,0,0.0613,79.933,3,https://api.spotify.com/v1/tracks/1jHlZ8YvuRPJngDRqZNoF1,audio_features,spotify:track:1jHlZ8YvuRPJngDRqZNoF1,0.358
422,0.0834,https://api.spotify.com/v1/audio-analysis/3kBOLktyP8cJv5PxqYk24z,0.843,199347,0.752,3kBOLktyP8cJv5PxqYk24z,0.0,1,0.0955,-7.542,0,0.386,140.116,4,https://api.spotify.com/v1/tracks/3kBOLktyP8cJv5PxqYk24z,audio_features,spotify:track:3kBOLktyP8cJv5PxqYk24z,0.477
423,0.108,https://api.spotify.com/v1/audio-analysis/68m6iwhKElLTBaGRG1LLwE,0.456,172500,0.833,68m6iwhKElLTBaGRG1LLwE,1.71e-05,0,0.0592,-4.242,1,0.0964,159.808,4,https://api.spotify.com/v1/tracks/68m6iwhKElLTBaGRG1LLwE,audio_features,spotify:track:68m6iwhKElLTBaGRG1LLwE,0.261
424,0.0896,https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1,0.78,250337,0.729,7y6c07pgjZvtHI9kuMVqk1,0.422,5,0.104,-9.138,0,0.0493,123.009,4,https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1,audio_features,spotify:track:7y6c07pgjZvtHI9kuMVqk1,0.844
425,0.286,https://api.spotify.com/v1/audio-analysis/2qoiQ8OyAZHiAWTpq5nR5v,0.511,250480,0.214,2qoiQ8OyAZHiAWTpq5nR5v,0.00232,9,0.117,-12.902,0,0.0951,149.928,4,https://api.spotify.com/v1/tracks/2qoiQ8OyAZHiAWTpq5nR5v,audio_features,spotify:track:2qoiQ8OyAZHiAWTpq5nR5v,0.158
426,0.0215,https://api.spotify.com/v1/audio-analysis/1CKd1PnqfYx0H12V9MSaIY,0.716,204583,0.917,1CKd1PnqfYx0H12V9MSaIY,7.91e-06,1,0.0515,-3.674,1,0.0527,107.969,4,https://api.spotify.com/v1/tracks/1CKd1PnqfYx0H12V9MSaIY,audio_features,spotify:track:1CKd1PnqfYx0H12V9MSaIY,0.501
427,0.0426,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,0.794,248413,0.811,2Foc5Q5nqNiosCNqttzHof,1.07e-06,6,0.101,-8.966,0,0.038,116.047,4,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,audio_features,spotify:track:2Foc5Q5nqNiosCNqttzHof,0.862
428,0.367,https://api.spotify.com/v1/audio-analysis/3VdDQkNCQKPAL4nZlFKWlN,0.715,216640,0.703,3VdDQkNCQKPAL4nZlFKWlN,0.0,10,0.147,-6.687,0,0.165,88.47,3,https://api.spotify.com/v1/tracks/3VdDQkNCQKPAL4nZlFKWlN,audio_features,spotify:track:3VdDQkNCQKPAL4nZlFKWlN,0.569
429,0.621,https://api.spotify.com/v1/audio-analysis/27ib87Ls0ofr4K2fX9Sg2P,0.799,190600,0.45,27ib87Ls0ofr4K2fX9Sg2P,0.0,6,0.116,-7.282,0,0.266,112.045,4,https://api.spotify.com/v1/tracks/27ib87Ls0ofr4K2fX9Sg2P,audio_features,spotify:track:27ib87Ls0ofr4K2fX9Sg2P,0.611
430,0.331,https://api.spotify.com/v1/audio-analysis/5u6vkDnOyaf8LsteDAj2ub,0.782,268933,0.436,5u6vkDnOyaf8LsteDAj2ub,1.3e-05,2,0.342,-7.033,1,0.155,82.994,4,https://api.spotify.com/v1/tracks/5u6vkDnOyaf8LsteDAj2ub,audio_features,spotify:track:5u6vkDnOyaf8LsteDAj2ub,0.243
431,0.22,https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe,0.71,238267,0.799,4y1LsJpmMti1PfRQV9AWWe,0.000602,6,0.349,-4.897,1,0.0328,120.372,4,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,audio_features,spotify:track:4y1LsJpmMti1PfRQV9AWWe,0.725
432,0.0323,https://api.spotify.com/v1/audio-analysis/3HVr6jTVwBHBa2flM0eURR,0.731,220454,0.794,3HVr6jTVwBHBa2flM0eURR,2.59e-05,0,0.112,-5.126,0,0.0522,139.994,4,https://api.spotify.com/v1/tracks/3HVr6jTVwBHBa2flM0eURR,audio_features,spotify:track:3HVr6jTVwBHBa2flM0eURR,0.356
433,0.227,https://api.spotify.com/v1/audio-analysis/28irpKCCK9nn9DZSik2zEx,0.669,206120,0.385,28irpKCCK9nn9DZSik2zEx,0.0,0,0.7,-8.901,1,0.378,162.039,4,https://api.spotify.com/v1/tracks/28irpKCCK9nn9DZSik2zEx,audio_features,spotify:track:28irpKCCK9nn9DZSik2zEx,0.391
434,0.648,https://api.spotify.com/v1/audio-analysis/17M4uQgWj5fji0M9nzqa4z,0.724,206267,0.663,17M4uQgWj5fji0M9nzqa4z,0.0,7,0.253,-6.19,0,0.158,95.009,4,https://api.spotify.com/v1/tracks/17M4uQgWj5fji0M9nzqa4z,audio_features,spotify:track:17M4uQgWj5fji0M9nzqa4z,0.616
435,0.142,https://api.spotify.com/v1/audio-analysis/40JXmrRgkCKqZ7cTnRmgvi,0.796,233880,0.505,40JXmrRgkCKqZ7cTnRmgvi,0.0,6,0.1,-9.356,0,0.111,141.015,4,https://api.spotify.com/v1/tracks/40JXmrRgkCKqZ7cTnRmgvi,audio_features,spotify:track:40JXmrRgkCKqZ7cTnRmgvi,0.724
436,0.613,https://api.spotify.com/v1/audio-analysis/3jpdfoWVvhMDVkVrJmiVOc,0.451,199160,0.252,3jpdfoWVvhMDVkVrJmiVOc,0.000682,2,0.115,-11.626,1,0.0288,80.158,4,https://api.spotify.com/v1/tracks/3jpdfoWVvhMDVkVrJmiVOc,audio_features,spotify:track:3jpdfoWVvhMDVkVrJmiVOc,0.115
437,0.00464,https://api.spotify.com/v1/audio-analysis/1Eck97uRMlprKOOJN9oO1E,0.565,225526,0.771,1Eck97uRMlprKOOJN9oO1E,0.0,1,0.0568,-5.22,1,0.213,168.385,4,https://api.spotify.com/v1/tracks/1Eck97uRMlprKOOJN9oO1E,audio_features,spotify:track:1Eck97uRMlprKOOJN9oO1E,0.573
438,0.446,https://api.spotify.com/v1/audio-analysis/2Za1AlJNvksouPPWbXpR2X,0.712,240507,0.51,2Za1AlJNvksouPPWbXpR2X,2.46e-05,8,0.112,-8.162,1,0.0633,122.964,4,https://api.spotify.com/v1/tracks/2Za1AlJNvksouPPWbXpR2X,audio_features,spotify:track:2Za1AlJNvksouPPWbXpR2X,0.268
439,0.079,https://api.spotify.com/v1/audio-analysis/0CLnkxpa3M4eA3HeGaERat,0.794,209680,0.537,0CLnkxpa3M4eA3HeGaERat,4.98e-06,7,0.227,-6.865,1,0.169,92.022,4,https://api.spotify.com/v1/tracks/0CLnkxpa3M4eA3HeGaERat,audio_features,spotify:track:0CLnkxpa3M4eA3HeGaERat,0.418
440,0.689,https://api.spotify.com/v1/audio-analysis/08w1hnWW4GhVm61DoVojsY,0.519,211067,0.461,08w1hnWW4GhVm61DoVojsY,0.0,5,0.29,-9.525,1,0.0337,79.036,4,https://api.spotify.com/v1/tracks/08w1hnWW4GhVm61DoVojsY,audio_features,spotify:track:08w1hnWW4GhVm61DoVojsY,0.361
441,0.318,https://api.spotify.com/v1/audio-analysis/0U050yYuyc2Gq9hrfvfEq8,0.841,185949,0.521,0U050yYuyc2Gq9hrfvfEq8,0.0,9,0.0827,-7.211,1,0.189,140.032,4,https://api.spotify.com/v1/tracks/0U050yYuyc2Gq9hrfvfEq8,audio_features,spotify:track:0U050yYuyc2Gq9hrfvfEq8,0.619
442,0.316,https://api.spotify.com/v1/audio-analysis/1jCnQf9BhMMnIvq8ETzFry,0.81,442383,0.735,1jCnQf9BhMMnIvq8ETzFry,0.0,1,0.0969,-5.378,1,0.354,124.551,4,https://api.spotify.com/v1/tracks/1jCnQf9BhMMnIvq8ETzFry,audio_features,spotify:track:1jCnQf9BhMMnIvq8ETzFry,0.608
443,0.112,https://api.spotify.com/v1/audio-analysis/28co1mTCrGIGOeGzqLjSat,0.771,232707,0.469,28co1mTCrGIGOeGzqLjSat,5.95e-06,8,0.105,-8.126,1,0.109,119.041,4,https://api.spotify.com/v1/tracks/28co1mTCrGIGOeGzqLjSat,audio_features,spotify:track:28co1mTCrGIGOeGzqLjSat,0.214
444,0.0142,https://api.spotify.com/v1/audio-analysis/7gxLYfaAKjyC4pEs8rXW7Y,0.601,217362,0.623,7gxLYfaAKjyC4pEs8rXW7Y,0.357,1,0.102,-9.57,1,0.0727,119.886,4,https://api.spotify.com/v1/tracks/7gxLYfaAKjyC4pEs8rXW7Y,audio_features,spotify:track:7gxLYfaAKjyC4pEs8rXW7Y,0.0456
445,0.0162,https://api.spotify.com/v1/audio-analysis/0gbBzIqrECJOEPvQJIBFs5,0.616,234653,0.714,0gbBzIqrECJOEPvQJIBFs5,1.23e-05,9,0.0817,-7.792,1,0.0982,128.924,4,https://api.spotify.com/v1/tracks/0gbBzIqrECJOEPvQJIBFs5,audio_features,spotify:track:0gbBzIqrECJOEPvQJIBFs5,0.24
446,0.239,https://api.spotify.com/v1/audio-analysis/43ZyHQITOjhciSUUNPVRHc,0.936,124056,0.523,43ZyHQITOjhciSUUNPVRHc,0.0,5,0.117,-6.71,1,0.0597,119.889,4,https://api.spotify.com/v1/tracks/43ZyHQITOjhciSUUNPVRHc,audio_features,spotify:track:43ZyHQITOjhciSUUNPVRHc,0.699
447,0.157,https://api.spotify.com/v1/audio-analysis/6zQyTiNXgxLpD0RqUxeDVz,0.888,314547,0.913,6zQyTiNXgxLpD0RqUxeDVz,0.0,0,0.0944,-4.383,1,0.388,123.129,4,https://api.spotify.com/v1/tracks/6zQyTiNXgxLpD0RqUxeDVz,audio_features,spotify:track:6zQyTiNXgxLpD0RqUxeDVz,0.743
